"transaction_id","procedure_id","trans_group_id","trans_group_ar","trans_group_en","procedure_name_ar","procedure_name_en","instance_date","property_type_id","property_type_ar","property_type_en","property_sub_type_id","property_sub_type_ar","property_sub_type_en","property_usage_ar","property_usage_en","reg_type_id","reg_type_ar","reg_type_en","area_id","area_name_ar","area_name_en","building_name_ar","building_name_en","project_number","project_name_ar","project_name_en","master_project_en","master_project_ar","nearest_landmark_ar","nearest_landmark_en","nearest_metro_ar","nearest_metro_en","nearest_mall_ar","nearest_mall_en","rooms_ar","rooms_en","has_parking","procedure_area","actual_worth","meter_sale_price","rent_value","meter_rent_price","no_of_parties_role_1","no_of_parties_role_2","no_of_parties_role_3"
"3-9-2025-3870","9","3","هبات","Gifts","هبه","Grant","03-07-2025","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","232","مردف","Mirdif","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو الراشدية","Rashidiya Metro Station","سيتي سنتر مردف","City Centre Mirdif","","","0","6967.73","42500001.00","6099.55",null,null,"1","1","0"
"1-11-1999-363","11","1","مبايعات","Sales","بيع","Sell","14-06-1999","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","232","مردف","Mirdif","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو الراشدية","Rashidiya Metro Station","سيتي سنتر مردف","City Centre Mirdif","","","0","696.77","200000.00","287.04",null,null,"1","1","0"
"2-13-2003-245","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","07-04-2003","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","232","مردف","Mirdif","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو الراشدية","Rashidiya Metro Station","سيتي سنتر مردف","City Centre Mirdif","","","0","929.03","900000.00","968.75",null,null,"1","1","0"
"1-11-2001-1151","11","1","مبايعات","Sales","بيع","Sell","12-11-2001","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","232","مردف","Mirdif","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو الراشدية","Rashidiya Metro Station","سيتي سنتر مردف","City Centre Mirdif","","","0","2787.09","8500000.00","3049.78",null,null,"1","1","0"
"1-11-2003-1546","11","1","مبايعات","Sales","بيع","Sell","20-10-2003","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","232","مردف","Mirdif","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو الراشدية","Rashidiya Metro Station","سيتي سنتر مردف","City Centre Mirdif","","","0","1393.55","1350000.00","968.75",null,null,"1","1","0"
"2-13-2012-1178","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","02-04-2012","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","232","مردف","Mirdif","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو الراشدية","Rashidiya Metro Station","سيتي سنتر مردف","City Centre Mirdif","","","0","1393.55","3000000.00","2152.78",null,null,"1","1","0"
"1-11-2000-47","11","1","مبايعات","Sales","بيع","Sell","01-02-2000","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","232","مردف","Mirdif","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو الراشدية","Rashidiya Metro Station","سيتي سنتر مردف","City Centre Mirdif","","","0","696.77","1125000.00","1614.59",null,null,"1","1","0"
"1-4-2011-26","4","1","مبايعات","Sales","إضافة أرض بالبيع","Adding Land By Sell","09-11-2011","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","232","مردف","Mirdif","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو الراشدية","Rashidiya Metro Station","سيتي سنتر مردف","City Centre Mirdif","","","0","1740.63","298880.00","171.71",null,null,"5","0","0"
"1-11-2001-880","11","1","مبايعات","Sales","بيع","Sell","28-08-2001","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","232","مردف","Mirdif","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو الراشدية","Rashidiya Metro Station","سيتي سنتر مردف","City Centre Mirdif","","","0","1393.55","705000.00","505.90",null,null,"1","1","0"
"2-13-2004-919","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","27-09-2004","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","232","مردف","Mirdif","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو الراشدية","Rashidiya Metro Station","سيتي سنتر مردف","City Centre Mirdif","","","0","2787.09","10000000.00","3587.97",null,null,"1","1","0"
"2-14-2005-94","14","2","رهون","Mortgages","تعديل رهن","Modify Mortgage","25-04-2005","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","232","مردف","Mirdif","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو الراشدية","Rashidiya Metro Station","سيتي سنتر مردف","City Centre Mirdif","","","0","1393.55","746280.00","535.52",null,null,"1","1","0"
"3-9-2017-1155","9","3","هبات","Gifts","هبه","Grant","20-07-2017","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","232","مردف","Mirdif","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو الراشدية","Rashidiya Metro Station","سيتي سنتر مردف","City Centre Mirdif","","","0","2177.42","10623632.00","4879.00",null,null,"5","5","0"
"3-9-2019-395","9","3","هبات","Gifts","هبه","Grant","12-02-2019","2","مبنى","Building",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","244","المرقبات","Al Murqabat","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو صلاح الدين","Salah Al Din Metro Station","مول دبي","Dubai Mall","","","0","112.20","2666619.00","23766.66",null,null,"1","6","0"
"2-13-2000-510","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","04-07-2000","2","مبنى","Building",null,"","","تجاري","Commercial","1","العقارات القائمة","Existing Properties","240","بور سعيد","Port Saeed","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","ديرة سيتي سنتر","Deira City Centre","مول دبي","Dubai Mall","","","0","2146.34","17000000.00","7920.46",null,null,"1","1","0"
"1-11-2018-9316","11","1","مبايعات","Sales","بيع","Sell","25-09-2018","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","249","المطينه","Al Muteena","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو صلاح الدين","Salah Al Din Metro Station","مول دبي","Dubai Mall","","","0","219.16","2100000.00","9582.04",null,null,"2","1","0"
"1-11-2003-1526","11","1","مبايعات","Sales","بيع","Sell","13-10-2003","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","249","المطينه","Al Muteena","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو صلاح الدين","Salah Al Din Metro Station","مول دبي","Dubai Mall","","","0","180.23","450000.00","2496.81",null,null,"1","1","0"
"1-11-2007-897","11","1","مبايعات","Sales","بيع","Sell","02-04-2007","2","مبنى","Building",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","249","المطينه","Al Muteena","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو صلاح الدين","Salah Al Din Metro Station","مول دبي","Dubai Mall","","","0","196.95","3600000.00","18278.75",null,null,"2","1","0"
"3-9-2019-3485","9","3","هبات","Gifts","هبه","Grant","23-12-2019","2","مبنى","Building",null,"","","تجاري","Commercial","1","العقارات القائمة","Existing Properties","249","المطينه","Al Muteena","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو صلاح الدين","Salah Al Din Metro Station","مول دبي","Dubai Mall","","","0","3545.18","5712500.00","1611.34",null,null,"1","1","0"
"2-13-2006-1683","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","27-12-2006","2","مبنى","Building",null,"","","تجاري","Commercial","1","العقارات القائمة","Existing Properties","249","المطينه","Al Muteena","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو صلاح الدين","Salah Al Din Metro Station","مول دبي","Dubai Mall","","","0","2146.06","19400000.00","9039.82",null,null,"1","1","0"
"2-13-1999-57","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","26-01-1999","1","أرض","Land",null,"","","تجاري","Commercial","1","العقارات القائمة","Existing Properties","249","المطينه","Al Muteena","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو صلاح الدين","Salah Al Din Metro Station","مول دبي","Dubai Mall","","","0","120.03","456002.00","3799.07",null,null,"1","1","0"
"2-14-2016-1332","14","2","رهون","Mortgages","تعديل رهن","Modify Mortgage","06-12-2016","2","مبنى","Building",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","249","المطينه","Al Muteena","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو صلاح الدين","Salah Al Din Metro Station","مول دبي","Dubai Mall","","","0","204.39","1200000.00","5871.13",null,null,"5","1","0"
"1-11-2015-12441","11","1","مبايعات","Sales","بيع","Sell","06-08-2015","1","أرض","Land",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","249","المطينه","Al Muteena","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو صلاح الدين","Salah Al Din Metro Station","مول دبي","Dubai Mall","","","0","273.60","3150000.00","11513.16",null,null,"1","1","0"
"3-9-2005-300040","9","3","هبات","Gifts","هبه","Grant","28-02-2005","2","مبنى","Building",null,"","","تجاري","Commercial","1","العقارات القائمة","Existing Properties","254","البطين","Al Buteen","","",null,"","","","","مطار دبي الدولي","Dubai International Airport","محطة مترو ميدان بني ياس","Baniyas Square Metro Station","مول دبي","Dubai Mall","","","0","39.04","2730000.00","69928.28",null,null,"1","2","0"
